loss,grad_norm,learning_rate,epoch,step
11.6425,11.05423355102539,9.195876288659793e-05,0.0018455504931080224,64
8.4107,10.375282287597656,9.175257731958763e-05,0.0018743872195628353,65
9.9157,10.44153118133545,9.154639175257733e-05,0.001903223946017648,66
10.3828,10.632669448852539,9.134020618556701e-05,0.001932060672472461,67
9.4529,15.631366729736328,9.11340206185567e-05,0.0019608973989272737,68
8.6338,9.730430603027344,9.092783505154639e-05,0.0019897341253820866,69
10.3219,10.800993919372559,9.072164948453609e-05,0.0020185708518368995,70
10.16,9.47001838684082,9.051546391752578e-05,0.0020474075782917125,71
11.595,10.786293029785156,9.030927835051547e-05,0.002076244304746525,72
9.8337,10.42388916015625,9.010309278350516e-05,0.002105081031201338,73
9.5791,10.632243156433105,8.989690721649485e-05,0.002133917757656151,74
12.4442,11.364021301269531,8.969072164948454e-05,0.002162754484110964,75
11.0226,11.7518949508667,8.948453608247424e-05,0.0021915912105657767,76
10.648,10.882292747497559,8.927835051546392e-05,0.0022204279370205892,77
11.2329,11.109254837036133,8.907216494845362e-05,0.002249264663475402,78
11.0205,36.832088470458984,8.886597938144329e-05,0.002278101389930215,79
10.5506,12.148860931396484,8.865979381443299e-05,0.002306938116385028,80
9.5827,10.147439002990723,8.845360824742269e-05,0.002335774842839841,81
12.4528,9.565702438354492,8.824742268041237e-05,0.0023646115692946535,82
13.3784,9.854354858398438,8.804123711340207e-05,0.0023934482957494664,83
9.4932,12.291328430175781,8.783505154639175e-05,0.0024222850222042794,84
10.3761,9.3385591506958,8.762886597938145e-05,0.0024511217486590923,85
10.8799,9.99537181854248,8.742268041237114e-05,0.0024799584751139052,86
10.7628,9.251579284667969,8.721649484536083e-05,0.0025087952015687177,87
11.9362,10.517158508300781,8.701030927835052e-05,0.0025376319280235307,88
7.6865,10.714432716369629,8.680412371134021e-05,0.0025664686544783436,89
9.8992,9.55665397644043,8.65979381443299e-05,0.0025953053809331566,90
10.0907,9.834211349487305,8.63917525773196e-05,0.0026241421073879695,91
9.4829,9.499980926513672,8.618556701030929e-05,0.002652978833842782,92
10.2496,9.854744911193848,8.597938144329898e-05,0.002681815560297595,93
10.2063,11.519121170043945,8.577319587628865e-05,0.002710652286752408,94
12.5129,12.377225875854492,8.556701030927835e-05,0.002739489013207221,95
10.2628,10.909198760986328,8.536082474226805e-05,0.0027683257396620337,96
9.1578,12.816566467285156,8.515463917525773e-05,0.0027971624661168462,97
9.1069,10.607959747314453,8.494845360824743e-05,0.002825999192571659,98
9.9742,11.103899955749512,8.474226804123711e-05,0.002854835919026472,99
12.0617,10.089859962463379,8.453608247422681e-05,0.002883672645481285,100
10.0616,10.584287643432617,8.43298969072165e-05,0.002912509371936098,101
12.5349,12.288722038269043,8.412371134020619e-05,0.0029413460983909105,102
8.7695,11.004074096679688,8.391752577319589e-05,0.0029701828248457234,103
9.4845,10.658806800842285,8.371134020618557e-05,0.0029990195513005364,104
11.3698,10.64091682434082,8.350515463917527e-05,0.0030278562777553493,105
10.7532,10.519083976745605,8.329896907216496e-05,0.0030566930042101623,106
11.4063,11.116299629211426,8.309278350515465e-05,0.0030855297306649748,107
9.0062,9.577677726745605,8.288659793814434e-05,0.0031143664571197877,108
11.4954,10.817965507507324,8.268041237113401e-05,0.0031432031835746006,109
8.3453,9.974722862243652,8.247422680412371e-05,0.0031720399100294136,110
11.4755,11.191624641418457,8.226804123711341e-05,0.0032008766364842265,111
10.1168,9.965323448181152,8.206185567010309e-05,0.003229713362939039,112
8.0119,11.916601181030273,8.185567010309279e-05,0.003258550089393852,113
11.9458,10.202499389648438,8.164948453608247e-05,0.003287386815848665,114
6.461,8.55737018585205,8.144329896907217e-05,0.003316223542303478,115
10.6605,11.092733383178711,8.123711340206187e-05,0.0033450602687582908,116
11.757,11.566181182861328,8.103092783505155e-05,0.0033738969952131033,117
8.7435,10.397359848022461,8.082474226804125e-05,0.003402733721667916,118
11.8985,10.064678192138672,8.061855670103093e-05,0.003431570448122729,119
11.4324,10.081353187561035,8.041237113402063e-05,0.003460407174577542,120
9.7418,11.274164199829102,8.020618556701032e-05,0.003489243901032355,121
8.0405,11.496183395385742,8e-05,0.0035180806274871675,122
8.1561,9.409897804260254,7.97938144329897e-05,0.0035469173539419805,123
8.825,11.293726921081543,7.958762886597937e-05,0.0035757540803967934,124
9.9371,9.7975435256958,7.938144329896907e-05,0.0036045908068516063,125
9.4554,9.798672676086426,7.917525773195877e-05,0.0036334275333064193,126
11.868,13.103923797607422,7.896907216494845e-05,0.0036622642597612318,127
9.1637,10.457769393920898,7.876288659793815e-05,0.0036911009862160447,128
9.892,11.550407409667969,7.855670103092783e-05,0.0037199377126708576,129
11.4227,10.356220245361328,7.835051546391753e-05,0.0037487744391256706,130
8.9876,10.591254234313965,7.814432989690723e-05,0.0037776111655804835,131
8.7579,10.47949504852295,7.793814432989691e-05,0.003806447892035296,132
8.3382,10.641138076782227,7.77319587628866e-05,0.003835284618490109,133
10.5395,12.29050064086914,7.752577319587629e-05,0.003864121344944922,134
9.521,9.799660682678223,7.731958762886599e-05,0.003892958071399735,135
7.7192,11.64887523651123,7.711340206185568e-05,0.003921794797854547,136
10.1277,11.82376766204834,7.690721649484537e-05,0.00395063152430936,137
10.1281,11.599691390991211,7.670103092783506e-05,0.003979468250764173,138
8.9478,12.117247581481934,7.649484536082473e-05,0.004008304977218986,139
9.341,12.675777435302734,7.628865979381443e-05,0.004037141703673799,140
8.6906,10.829319953918457,7.608247422680413e-05,0.004065978430128612,141
10.5079,10.803156852722168,7.587628865979381e-05,0.004094815156583425,142
9.559,10.08432674407959,7.567010309278351e-05,0.004123651883038238,143
10.1381,10.63146686553955,7.546391752577319e-05,0.00415248860949305,144
11.1113,11.415227890014648,7.525773195876289e-05,0.004181325335947863,145
10.3656,11.881936073303223,7.505154639175259e-05,0.004210162062402676,146
9.5288,10.971393585205078,7.484536082474227e-05,0.004238998788857489,147
9.0509,10.067459106445312,7.463917525773197e-05,0.004267835515312302,148
9.3204,11.06041145324707,7.443298969072165e-05,0.004296672241767115,149
9.8617,11.163743019104004,7.422680412371135e-05,0.004325508968221928,150
10.8007,10.503886222839355,7.402061855670104e-05,0.0043543456946767405,151
7.274,10.416949272155762,7.381443298969073e-05,0.0043831824211315535,152
10.096,10.447768211364746,7.360824742268042e-05,0.004412019147586366,153
8.5465,11.835474967956543,7.34020618556701e-05,0.0044408558740411785,154
9.4634,10.955406188964844,7.319587628865979e-05,0.004469692600495991,155
9.3807,12.43874454498291,7.298969072164949e-05,0.004498529326950804,156
9.4314,10.969378471374512,7.278350515463917e-05,0.004527366053405617,157
8.8394,11.844018936157227,7.257731958762887e-05,0.00455620277986043,158
10.2242,11.619606971740723,7.237113402061855e-05,0.004585039506315243,159
10.2073,12.849995613098145,7.216494845360825e-05,0.004613876232770056,160
7.7384,11.95120620727539,7.195876288659795e-05,0.004642712959224869,161
9.6593,11.304068565368652,7.175257731958763e-05,0.004671549685679682,162
10.2249,11.631688117980957,7.154639175257733e-05,0.004700386412134495,163
9.7694,10.27224063873291,7.134020618556701e-05,0.004729223138589307,164
9.1625,11.050684928894043,7.113402061855671e-05,0.00475805986504412,165
8.7817,10.914793014526367,7.09278350515464e-05,0.004786896591498933,166
7.6598,13.373948097229004,7.072164948453609e-05,0.004815733317953746,167
8.3901,13.702356338500977,7.051546391752579e-05,0.004844570044408559,168
9.1496,11.783659934997559,7.030927835051546e-05,0.004873406770863372,169
10.4308,11.632169723510742,7.010309278350515e-05,0.004902243497318185,170
8.7259,10.914172172546387,6.989690721649485e-05,0.0049310802237729975,171
7.8608,10.790510177612305,6.969072164948453e-05,0.0049599169502278105,172
7.9634,10.790657043457031,6.948453608247423e-05,0.004988753676682623,173
9.2151,11.641457557678223,6.927835051546391e-05,0.0050175904031374355,174
9.6674,11.24374771118164,6.907216494845361e-05,0.005046427129592248,175
9.773,10.521624565124512,6.886597938144331e-05,0.005075263856047061,176
10.1076,11.385848045349121,6.865979381443299e-05,0.005104100582501874,177
10.3374,10.358720779418945,6.845360824742269e-05,0.005132937308956687,178
8.1128,13.782085418701172,6.824742268041237e-05,0.0051617740354115,179
8.0239,11.303262710571289,6.804123711340207e-05,0.005190610761866313,180
10.3512,11.956957817077637,6.783505154639177e-05,0.005219447488321126,181
7.0769,12.188506126403809,6.762886597938145e-05,0.005248284214775939,182
8.1731,10.856436729431152,6.742268041237115e-05,0.005277120941230751,183
10.3542,11.619495391845703,6.721649484536083e-05,0.005305957667685564,184
9.7412,10.394965171813965,6.701030927835051e-05,0.005334794394140377,185
8.1193,9.97420597076416,6.680412371134021e-05,0.00536363112059519,186
10.2745,10.523478507995605,6.659793814432989e-05,0.005392467847050003,187
7.611,11.19528865814209,6.639175257731959e-05,0.005421304573504816,188
11.245,11.774212837219238,6.618556701030927e-05,0.005450141299959629,189
7.7241,10.730666160583496,6.597938144329897e-05,0.005478978026414442,190
10.2541,12.316195487976074,6.577319587628867e-05,0.0055078147528692546,191
9.2453,10.642489433288574,6.556701030927835e-05,0.0055366514793240675,192
7.8074,11.957067489624023,6.536082474226805e-05,0.0055654882057788796,193
10.1217,11.08381462097168,6.515463917525773e-05,0.0055943249322336925,194
10.9258,11.111340522766113,6.494845360824743e-05,0.005623161658688505,195
8.4976,11.555593490600586,6.474226804123713e-05,0.005651998385143318,196
9.7052,10.747291564941406,6.453608247422681e-05,0.005680835111598131,197
9.2584,12.247666358947754,6.43298969072165e-05,0.005709671838052944,198
10.7179,12.059043884277344,6.412371134020619e-05,0.005738508564507757,199
10.9467,13.084546089172363,6.391752577319587e-05,0.00576734529096257,200
7.5191,12.316104888916016,6.371134020618557e-05,0.005796182017417383,201
8.4983,12.005577087402344,6.350515463917525e-05,0.005825018743872196,202
9.0024,11.144874572753906,6.329896907216495e-05,0.005853855470327008,203
7.438,10.672948837280273,6.309278350515463e-05,0.005882692196781821,204
8.1952,11.598021507263184,6.288659793814433e-05,0.005911528923236634,205
9.9764,11.646198272705078,6.268041237113403e-05,0.005940365649691447,206
8.0773,12.124995231628418,6.247422680412371e-05,0.00596920237614626,207
8.3326,12.363826751708984,6.226804123711341e-05,0.005998039102601073,208
7.1515,11.820158004760742,6.206185567010309e-05,0.006026875829055886,209
11.3374,11.119765281677246,6.185567010309279e-05,0.006055712555510699,210
8.0218,11.644071578979492,6.164948453608249e-05,0.0060845492819655116,211
6.949,11.32092571258545,6.144329896907217e-05,0.0061133860084203245,212
9.0723,11.937116622924805,6.123711340206187e-05,0.006142222734875137,213
8.598,12.421499252319336,6.103092783505156e-05,0.0061710594613299495,214
9.388,11.77983570098877,6.0824742268041234e-05,0.0061998961877847624,215
10.7034,14.455741882324219,6.0618556701030924e-05,0.006228732914239575,216
10.6287,13.316414833068848,6.041237113402062e-05,0.006257569640694388,217
10.9365,12.862828254699707,6.020618556701031e-05,0.006286406367149201,218
10.4136,13.759258270263672,6e-05,0.006315243093604014,219
8.412,12.040876388549805,5.979381443298969e-05,0.006344079820058827,220
8.2891,11.734503746032715,5.958762886597938e-05,0.00637291654651364,221
8.9577,11.479507446289062,5.938144329896907e-05,0.006401753272968453,222
8.6905,12.062230110168457,5.917525773195877e-05,0.006430589999423265,223
8.3567,12.636454582214355,5.896907216494846e-05,0.006459426725878078,224
7.7754,11.712686538696289,5.876288659793815e-05,0.006488263452332891,225
8.8288,11.083703994750977,5.855670103092784e-05,0.006517100178787704,226
11.2915,10.786723136901855,5.835051546391753e-05,0.006545936905242517,227
9.1558,10.961610794067383,5.814432989690722e-05,0.00657477363169733,228
11.4415,10.157768249511719,5.793814432989692e-05,0.006603610358152143,229
9.928,10.923582077026367,5.7731958762886594e-05,0.006632447084606956,230
7.1874,9.430087089538574,5.7525773195876285e-05,0.006661283811061769,231
8.31,11.001051902770996,5.731958762886598e-05,0.0066901205375165815,232
10.2722,10.635251998901367,5.711340206185567e-05,0.006718957263971394,233
8.7991,11.94698429107666,5.690721649484536e-05,0.0067477939904262065,234
10.0003,12.53152847290039,5.670103092783505e-05,0.0067766307168810195,235
6.9007,10.454048156738281,5.649484536082474e-05,0.006805467443335832,236
10.0406,11.175722122192383,5.628865979381443e-05,0.006834304169790645,237
6.344,10.630370140075684,5.608247422680413e-05,0.006863140896245458,238
10.8051,10.664102554321289,5.587628865979382e-05,0.006891977622700271,239
8.7633,13.085308074951172,5.567010309278351e-05,0.006920814349155084,240
7.1817,12.958903312683105,5.54639175257732e-05,0.006949651075609897,241
8.8453,11.51928997039795,5.525773195876289e-05,0.00697848780206471,242
9.4328,10.710740089416504,5.505154639175258e-05,0.007007324528519522,243
8.3302,11.908811569213867,5.484536082474228e-05,0.007036161254974335,244
8.8111,12.78387451171875,5.4639175257731955e-05,0.007064997981429148,245
10.7644,12.334047317504883,5.4432989690721645e-05,0.007093834707883961,246
8.6276,12.432610511779785,5.422680412371134e-05,0.007122671434338774,247
8.3332,11.713896751403809,5.402061855670103e-05,0.007151508160793587,248
8.3118,11.926788330078125,5.381443298969072e-05,0.0071803448872484,249
11.157,12.04089069366455,5.360824742268041e-05,0.007209181613703213,250
8.294,12.914981842041016,5.34020618556701e-05,0.007238018340158026,251
8.4287,11.5010986328125,5.319587628865979e-05,0.0072668550666128385,252
9.0991,12.557265281677246,5.298969072164949e-05,0.007295691793067651,253
10.6989,12.654961585998535,5.278350515463918e-05,0.0073245285195224635,254
8.2149,13.365987777709961,5.257731958762887e-05,0.0073533652459772765,255
9.4499,13.008785247802734,5.237113402061856e-05,0.007382201972432089,256
8.6902,11.77083969116211,5.216494845360825e-05,0.007411038698886902,257
9.6093,12.567078590393066,5.195876288659794e-05,0.007439875425341715,258
7.6707,12.029881477355957,5.175257731958764e-05,0.007468712151796528,259
8.4882,12.189003944396973,5.1546391752577315e-05,0.007497548878251341,260
6.9396,13.677542686462402,5.1340206185567006e-05,0.007526385604706154,261
8.6576,10.597709655761719,5.11340206185567e-05,0.007555222331160967,262
7.5787,11.724169731140137,5.092783505154639e-05,0.007584059057615779,263
8.56,12.965580940246582,5.072164948453608e-05,0.007612895784070592,264
9.6447,12.346062660217285,5.051546391752577e-05,0.007641732510525405,265
8.6749,10.770563125610352,5.0309278350515464e-05,0.007670569236980218,266
6.7154,12.805983543395996,5.0103092783505154e-05,0.007699405963435031,267
7.7968,11.809757232666016,4.989690721649485e-05,0.007728242689889844,268
8.6785,11.227386474609375,4.969072164948454e-05,0.007757079416344657,269
6.6703,11.069575309753418,4.948453608247423e-05,0.00778591614279947,270
9.7481,12.204413414001465,4.927835051546392e-05,0.007814752869254283,271
8.2942,12.198896408081055,4.9072164948453605e-05,0.007843589595709095,272
7.5096,10.852922439575195,4.88659793814433e-05,0.007872426322163908,273
8.4444,11.735302925109863,4.865979381443299e-05,0.00790126304861872,274
9.9388,13.037997245788574,4.845360824742268e-05,0.007930099775073534,275
9.1504,14.215720176696777,4.824742268041237e-05,0.007958936501528346,276
9.0056,12.320979118347168,4.804123711340206e-05,0.007987773227983158,277
8.8091,11.986893653869629,4.783505154639176e-05,0.008016609954437972,278
8.6671,11.900572776794434,4.7628865979381444e-05,0.008045446680892784,279
7.7242,12.079686164855957,4.7422680412371134e-05,0.008074283407347598,280
7.5196,13.602677345275879,4.7216494845360824e-05,0.00810312013380241,281
8.4583,12.734787940979004,4.7010309278350514e-05,0.008131956860257224,282
11.7029,11.528458595275879,4.680412371134021e-05,0.008160793586712036,283
9.211,11.665318489074707,4.65979381443299e-05,0.00818963031316685,284
7.991,10.948721885681152,4.639175257731959e-05,0.008218467039621662,285
10.1934,11.800529479980469,4.618556701030928e-05,0.008247303766076476,286
8.7127,12.297110557556152,4.5979381443298966e-05,0.008276140492531288,287
8.0598,13.29773235321045,4.577319587628866e-05,0.0083049772189861,288
9.2277,12.878279685974121,4.556701030927835e-05,0.008333813945440914,289
7.5855,11.41010570526123,4.536082474226804e-05,0.008362650671895726,290
9.0095,14.592437744140625,4.5154639175257733e-05,0.00839148739835054,291
9.4493,10.745978355407715,4.4948453608247424e-05,0.008420324124805352,292
7.9085,12.613801002502441,4.474226804123712e-05,0.008449160851260165,293
9.3044,11.954197883605957,4.453608247422681e-05,0.008477997577714978,294
10.8034,13.861122131347656,4.4329896907216494e-05,0.008506834304169791,295
7.2049,15.255350112915039,4.4123711340206185e-05,0.008535671030624603,296
7.6755,12.077484130859375,4.3917525773195875e-05,0.008564507757079416,297
6.6171,12.047752380371094,4.371134020618557e-05,0.00859334448353423,298
9.3568,15.231294631958008,4.350515463917526e-05,0.008622181209989041,299
10.074,13.059983253479004,4.329896907216495e-05,0.008651017936443855,300
7.0341,12.395336151123047,4.309278350515464e-05,0.008679854662898667,301
7.9925,11.777819633483887,4.2886597938144326e-05,0.008708691389353481,302
8.3494,12.262897491455078,4.268041237113402e-05,0.008737528115808293,303
9.4469,12.846291542053223,4.2474226804123713e-05,0.008766364842263107,304
8.8872,12.285137176513672,4.2268041237113404e-05,0.008795201568717919,305
8.7654,11.96147346496582,4.2061855670103094e-05,0.008824038295172733,306
9.2279,12.922176361083984,4.1855670103092784e-05,0.008852875021627545,307
8.0969,12.508075714111328,4.164948453608248e-05,0.008881711748082357,308
6.7358,11.761786460876465,4.144329896907217e-05,0.00891054847453717,309
9.5086,12.592151641845703,4.1237113402061855e-05,0.008939385200991983,310
8.4224,12.677517890930176,4.1030927835051545e-05,0.008968221927446797,311
7.4267,11.571465492248535,4.0824742268041235e-05,0.008997058653901609,312
9.1276,11.820549011230469,4.061855670103093e-05,0.009025895380356422,313
9.9205,14.317697525024414,4.041237113402062e-05,0.009054732106811235,314
10.9701,12.45850658416748,4.020618556701031e-05,0.009083568833266048,315
10.6603,12.217180252075195,4e-05,0.00911240555972086,316
8.2057,11.25957202911377,3.979381443298969e-05,0.009141242286175673,317
9.6628,12.825531005859375,3.9587628865979384e-05,0.009170079012630486,318
7.8546,13.20492935180664,3.9381443298969074e-05,0.009198915739085298,319
6.7014,11.751751899719238,3.9175257731958764e-05,0.009227752465540112,320
7.1208,10.797417640686035,3.8969072164948455e-05,0.009256589191994924,321
9.9088,13.044787406921387,3.8762886597938145e-05,0.009285425918449738,322
8.2237,12.729939460754395,3.855670103092784e-05,0.00931426264490455,323
10.1511,12.806506156921387,3.835051546391753e-05,0.009343099371359364,324
10.2804,12.205733299255371,3.8144329896907216e-05,0.009371936097814176,325
8.9994,12.4513578414917,3.7938144329896906e-05,0.00940077282426899,326
8.3793,11.87755298614502,3.7731958762886596e-05,0.009429609550723802,327
8.8834,12.767648696899414,3.752577319587629e-05,0.009458446277178614,328
8.5248,13.70134449005127,3.731958762886598e-05,0.009487283003633428,329
10.7846,13.678958892822266,3.7113402061855674e-05,0.00951611973008824,330
9.8528,13.889277458190918,3.6907216494845364e-05,0.009544956456543054,331
8.0585,12.534839630126953,3.670103092783505e-05,0.009573793182997866,332
8.6331,11.861138343811035,3.6494845360824744e-05,0.00960262990945268,333
8.7127,15.356350898742676,3.6288659793814435e-05,0.009631466635907492,334
8.7315,16.044519424438477,3.6082474226804125e-05,0.009660303362362305,335
7.5328,12.629969596862793,3.5876288659793815e-05,0.009689140088817117,336
8.4172,12.761065483093262,3.5670103092783505e-05,0.00971797681527193,337
5.6643,11.641165733337402,3.54639175257732e-05,0.009746813541726743,338
8.4915,11.69778060913086,3.525773195876289e-05,0.009775650268181555,339
7.2067,11.151881217956543,3.5051546391752576e-05,0.00980448699463637,340
9.9647,11.935543060302734,3.4845360824742266e-05,0.009833323721091181,341
7.5488,12.8538179397583,3.4639175257731957e-05,0.009862160447545995,342
8.0427,14.478432655334473,3.4432989690721654e-05,0.009890997174000807,343
8.1132,13.344569206237793,3.4226804123711344e-05,0.009919833900455621,344
7.6378,17.419532775878906,3.4020618556701034e-05,0.009948670626910433,345
10.9997,12.827823638916016,3.3814432989690724e-05,0.009977507353365247,346
8.6283,12.33728313446045,3.3608247422680415e-05,0.010006344079820059,347
8.7446,13.573158264160156,3.3402061855670105e-05,0.010035180806274871,348
12.1966,15.220788955688477,3.3195876288659795e-05,0.010064017532729685,349
8.6504,11.527464866638184,3.2989690721649485e-05,0.010092854259184497,350
9.9481,13.073281288146973,3.2783505154639176e-05,0.01012169098563931,351
8.9308,13.411612510681152,3.2577319587628866e-05,0.010150527712094123,352
7.4184,13.55101490020752,3.237113402061856e-05,0.010179364438548937,353
10.1664,12.755755424499512,3.216494845360825e-05,0.010208201165003749,354
11.2706,11.735784530639648,3.1958762886597937e-05,0.010237037891458562,355
9.3889,11.561441421508789,3.175257731958763e-05,0.010265874617913374,356
8.6264,13.984647750854492,3.154639175257732e-05,0.010294711344368187,357
9.0775,12.24931526184082,3.1340206185567014e-05,0.010323548070823,358
9.5461,14.85910701751709,3.1134020618556704e-05,0.010352384797277812,359
10.0708,13.844454765319824,3.0927835051546395e-05,0.010381221523732626,360
10.9032,13.602499961853027,3.0721649484536085e-05,0.010410058250187438,361
9.5706,13.057469367980957,3.051546391752578e-05,0.010438894976642252,362
8.3139,11.74715805053711,3.0309278350515462e-05,0.010467731703097064,363
7.478,12.477076530456543,3.0103092783505156e-05,0.010496568429551878,364
9.8971,12.376611709594727,2.9896907216494846e-05,0.01052540515600669,365
8.907,12.409978866577148,2.9690721649484536e-05,0.010554241882461502,366
9.1514,13.578246116638184,2.948453608247423e-05,0.010583078608916316,367
7.2716,13.388496398925781,2.927835051546392e-05,0.010611915335371128,368
7.8495,14.400078773498535,2.907216494845361e-05,0.010640752061825942,369
8.7316,13.771425247192383,2.8865979381443297e-05,0.010669588788280754,370
8.1927,12.391276359558105,2.865979381443299e-05,0.010698425514735568,371
10.3456,15.50985050201416,2.845360824742268e-05,0.01072726224119038,372
9.7039,12.44788932800293,2.824742268041237e-05,0.010756098967645194,373
9.9454,12.248104095458984,2.8041237113402065e-05,0.010784935694100006,374
8.9156,12.199637413024902,2.7835051546391755e-05,0.01081377242055482,375
7.0677,12.950740814208984,2.7628865979381445e-05,0.010842609147009631,376
8.3849,11.417896270751953,2.742268041237114e-05,0.010871445873464444,377
7.0212,12.846435546875,2.7216494845360823e-05,0.010900282599919257,378
8.5482,12.275395393371582,2.7010309278350516e-05,0.01092911932637407,379
10.8507,13.846552848815918,2.6804123711340206e-05,0.010957956052828883,380
6.166,11.76333999633789,2.6597938144329897e-05,0.010986792779283695,381
9.6858,13.052376747131348,2.639175257731959e-05,0.011015629505738509,382
8.5851,12.967247009277344,2.618556701030928e-05,0.011044466232193321,383
6.5966,12.50595760345459,2.597938144329897e-05,0.011073302958648135,384
5.4729,10.803454399108887,2.5773195876288658e-05,0.011102139685102947,385
8.2037,13.063135147094727,2.556701030927835e-05,0.011130976411557759,386
7.1977,12.49502182006836,2.536082474226804e-05,0.011159813138012573,387
8.7657,13.4478120803833,2.5154639175257732e-05,0.011188649864467385,388
9.5742,11.80836296081543,2.4948453608247425e-05,0.011217486590922199,389
7.4696,11.411111831665039,2.4742268041237116e-05,0.01124632331737701,390
7.922,12.522015571594238,2.4536082474226803e-05,0.011275160043831825,391
7.0791,11.891364097595215,2.4329896907216496e-05,0.011303996770286637,392
8.3876,12.847770690917969,2.4123711340206186e-05,0.01133283349674145,393
7.818,13.059691429138184,2.391752577319588e-05,0.011361670223196263,394
7.5038,12.554474830627441,2.3711340206185567e-05,0.011390506949651076,395
7.9643,12.471742630004883,2.3505154639175257e-05,0.011419343676105888,396
8.1348,11.706705093383789,2.329896907216495e-05,0.0114481804025607,397
7.307,12.976631164550781,2.309278350515464e-05,0.011477017129015514,398
10.6907,14.178980827331543,2.288659793814433e-05,0.011505853855470326,399
