loss,grad_norm,learning_rate,num_tokens,mean_token_accuracy,epoch,step,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
16.6996,19.06524658203125,9.333333333333334e-05,8936.0,0.40837281942367554,0.0007489402495468912,25,,,,,
13.0851,21.325336456298828,0.0001,9294.0,0.5289498120546341,0.0007788978595287668,26,,,,,
15.5258,14.753883361816406,9.97938144329897e-05,9849.0,0.4176143854856491,0.0008088554695106424,27,,,,,
12.8635,13.104616165161133,9.958762886597939e-05,10175.0,0.5480265021324158,0.0008388130794925181,28,,,,,
15.575,11.314288139343262,9.938144329896908e-05,10546.0,0.45324021577835083,0.0008687706894743937,29,,,,,
12.4233,11.535117149353027,9.917525773195877e-05,10891.0,0.5487227812409401,0.0008987282994562694,30,,,,,
15.0384,12.31163215637207,9.896907216494846e-05,11450.0,0.4227983355522156,0.0009286859094381451,31,,,,,
12.6724,13.313669204711914,9.876288659793816e-05,11777.0,0.5120938643813133,0.0009586435194200207,32,,,,,
10.5308,13.558389663696289,9.855670103092784e-05,12110.0,0.5750391632318497,0.0009886011294018963,33,,,,,
13.1497,12.405389785766602,9.835051546391753e-05,12560.0,0.5008486732840538,0.001018558739383772,34,,,,,
13.3354,11.886358261108398,9.814432989690721e-05,13054.0,0.4836517199873924,0.0010485163493656475,35,,,,,
11.7904,11.984354972839355,9.793814432989691e-05,13394.0,0.5377253964543343,0.0010784739593475232,36,,,,,
10.5798,13.944734573364258,9.77319587628866e-05,13688.0,0.5819962024688721,0.001108431569329399,37,,,,,
12.4012,13.22378921508789,9.752577319587629e-05,13983.0,0.5342696756124496,0.0011383891793112744,38,,,,,
11.5018,11.475911140441895,9.731958762886598e-05,14396.0,0.5328752249479294,0.0011683467892931502,39,,,,,
11.1463,11.999923706054688,9.711340206185567e-05,14768.0,0.5553270801901817,0.0011983043992750259,40,,,,,
11.8175,12.39933967590332,9.690721649484537e-05,15119.0,0.5224353149533272,0.0012282620092569014,41,,,,,
11.1131,12.575608253479004,9.670103092783506e-05,15535.0,0.576093502342701,0.001258219619238777,42,,,,,
12.6239,11.86052417755127,9.649484536082475e-05,15891.0,0.5609544888138771,0.0012881772292206528,43,,,,,
8.7478,11.53136157989502,9.628865979381444e-05,16209.0,0.6353761553764343,0.0013181348392025283,44,,,,,
11.8569,11.584695816040039,9.608247422680413e-05,16581.0,0.5394984409213066,0.001348092449184404,45,,,,,
10.0501,10.99267864227295,9.587628865979382e-05,16961.0,0.5899513214826584,0.0013780500591662798,46,,,,,
10.3588,9.567086219787598,9.567010309278352e-05,17414.0,0.5925043523311615,0.0014080076691481553,47,,,,,
14.1829,11.119580268859863,9.54639175257732e-05,17908.0,0.44032197445631027,0.001437965279130031,48,,,,,
11.1184,9.8601713180542,9.525773195876289e-05,18317.0,0.5466116517782211,0.0014679228891119067,49,,,,,
11.6376,11.860014915466309,9.505154639175257e-05,18672.0,0.5498262345790863,0.0014978804990937824,50,,,,,
12.3146,10.880094528198242,9.484536082474227e-05,19101.0,0.5043316632509232,0.001527838109075658,51,,,,,
11.5369,10.582171440124512,9.463917525773196e-05,19509.0,0.5364838987588882,0.0015577957190575336,52,,,,,
8.5015,10.624724388122559,9.443298969072165e-05,19773.0,0.6449393332004547,0.0015877533290394093,53,,,,,
10.7678,10.010139465332031,9.422680412371135e-05,20115.0,0.5769245103001595,0.0016177109390212848,54,,,,,
8.4741,11.526081085205078,9.402061855670103e-05,20370.0,0.6588194519281387,0.0016476685490031606,55,,,,,
9.4828,12.389833450317383,9.381443298969073e-05,20670.0,0.6187960729002953,0.0016776261589850363,56,,,,,
12.567,10.858150482177734,9.360824742268042e-05,21084.0,0.5269145593047142,0.0017075837689669118,57,,,,,
9.4591,11.28701114654541,9.34020618556701e-05,21559.0,0.6031494587659836,0.0017375413789487875,58,,,,,
9.8911,12.073330879211426,9.31958762886598e-05,21966.0,0.5715917199850082,0.0017674989889306632,59,,,,,
10.3536,11.00092887878418,9.298969072164949e-05,22357.0,0.5526452139019966,0.0017974565989125387,60,,,,,
11.6571,11.723733901977539,9.278350515463918e-05,22777.0,0.5163832008838654,0.0018274142088944144,61,,,,,
12.2464,11.619303703308105,9.257731958762888e-05,23214.0,0.5206084325909615,0.0018573718188762901,62,,,,,
9.7854,11.088387489318848,9.237113402061856e-05,23543.0,0.602766752243042,0.0018873294288581656,63,,,,,
11.3705,12.4141206741333,9.216494845360825e-05,23962.0,0.5223923102021217,0.0019172870388400414,64,,,,,
11.489,11.398768424987793,9.195876288659793e-05,24300.0,0.5550595298409462,0.001947244648821917,65,,,,,
7.7845,12.043212890625,9.175257731958763e-05,24617.0,0.6666666567325592,0.0019772022588037926,66,,,,,
11.8826,11.370634078979492,9.154639175257733e-05,25006.0,0.5319142863154411,0.002007159868785668,67,,,,,
12.0628,10.629853248596191,9.134020618556701e-05,25426.0,0.5041845068335533,0.002037117478767544,68,,,,,
10.8619,9.523537635803223,9.11340206185567e-05,25912.0,0.5669790804386139,0.0020670750887494195,69,,,,,
7.8645,10.366394996643066,9.092783505154639e-05,26200.0,0.6664416491985321,0.002097032698731295,70,,,,,
9.4583,9.721863746643066,9.072164948453609e-05,26565.0,0.6043125316500664,0.002126990308713171,71,,,,,
11.1261,10.215617179870605,9.051546391752578e-05,27042.0,0.5360045284032822,0.0021569479186950465,72,,,,,
13.259,12.49152660369873,9.030927835051547e-05,27563.0,0.4914853572845459,0.002186905528676922,73,,,,,
9.7086,10.90981388092041,9.010309278350516e-05,27893.0,0.6233660280704498,0.002216863138658798,74,,,,,
10.8705,12.605328559875488,8.989690721649485e-05,28305.0,0.5762213468551636,0.0022468207486406734,75,,,,,
9.0251,11.60271167755127,8.969072164948454e-05,28679.0,0.6247186213731766,0.002276778358622549,76,,,,,
9.0556,10.911130905151367,8.948453608247424e-05,28984.0,0.639692485332489,0.002306735968604425,77,,,,,
12.8568,10.234705924987793,8.927835051546392e-05,29554.0,0.4680890664458275,0.0023366935785863003,78,,,,,
9.1361,10.678967475891113,8.907216494845362e-05,29889.0,0.6230709701776505,0.002366651188568176,79,,,,,
10.0407,11.316451072692871,8.886597938144329e-05,30282.0,0.5799631774425507,0.0023966087985500518,80,,,,,
9.7096,10.469133377075195,8.865979381443299e-05,30651.0,0.5954596772789955,0.0024265664085319273,81,,,,,
10.7351,11.272123336791992,8.845360824742269e-05,30982.0,0.5729643702507019,0.0024565240185138028,82,,,,,
9.9744,10.217571258544922,8.824742268041237e-05,31381.0,0.5707398876547813,0.0024864816284956787,83,,,,,
10.4787,10.791949272155762,8.804123711340207e-05,31804.0,0.5567689388990402,0.002516439238477554,84,,,,,
9.7861,10.985916137695312,8.783505154639175e-05,32127.0,0.6045278757810593,0.0025463968484594297,85,,,,,
8.7933,10.523362159729004,8.762886597938145e-05,32425.0,0.627096563577652,0.0025763544584413056,86,,,,,
9.4994,10.315369606018066,8.742268041237114e-05,32829.0,0.602968767285347,0.002606312068423181,87,,,,,
8.8688,9.934586524963379,8.721649484536083e-05,33169.0,0.6257203072309494,0.0026362696784050566,88,,,,,
8.8458,10.63509750366211,8.701030927835052e-05,33422.0,0.6736419796943665,0.0026662272883869326,89,,,,,
9.0958,10.891084671020508,8.680412371134021e-05,33720.0,0.6108127683401108,0.002696184898368808,90,,,,,
7.6912,13.925888061523438,8.65979381443299e-05,34080.0,0.6744908094406128,0.0027261425083506836,91,,,,,
9.9764,10.164376258850098,8.63917525773196e-05,34495.0,0.5826215147972107,0.0027561001183325595,92,,,,,
10.5516,10.459053993225098,8.618556701030929e-05,35014.0,0.5339869484305382,0.002786057728314435,93,,,,,
11.9083,9.914353370666504,8.597938144329898e-05,35527.0,0.4772304370999336,0.0028160153382963105,94,,,,,
9.9206,10.475152015686035,8.577319587628865e-05,35928.0,0.5878323838114738,0.0028459729482781864,95,,,,,
12.1166,10.770726203918457,8.556701030927835e-05,36355.0,0.5199277475476265,0.002875930558260062,96,,,,,
6.8478,11.38045597076416,8.536082474226805e-05,36593.0,0.7344307899475098,0.0029058881682419374,97,,,,,
11.6201,11.295985221862793,8.515463917525773e-05,37064.0,0.5278936550021172,0.0029358457782238134,98,,,,,
9.6453,12.199336051940918,8.494845360824743e-05,37367.0,0.5987274348735809,0.002965803388205689,99,,,,,
9.6393,11.74180793762207,8.474226804123711e-05,37693.0,0.6251523196697235,0.002995760998187565,100,,,,,
9.6193,11.704322814941406,8.453608247422681e-05,38001.0,0.6053317487239838,0.0030257186081694403,101,,,,,
12.0057,10.2785062789917,8.43298969072165e-05,38451.0,0.5095353871583939,0.003055676218151316,102,,,,,
9.9985,10.37341594696045,8.412371134020619e-05,38804.0,0.5912651419639587,0.0030856338281331917,103,,,,,
8.9029,11.37779426574707,8.391752577319589e-05,39118.0,0.6514826565980911,0.0031155914381150672,104,,,,,
9.6553,10.123849868774414,8.371134020618557e-05,39459.0,0.5923447757959366,0.0031455490480969427,105,,,,,
9.9783,12.933238983154297,8.350515463917527e-05,39814.0,0.5937733501195908,0.0031755066580788187,106,,,,,
9.0642,9.567964553833008,8.329896907216496e-05,40231.0,0.6289725303649902,0.003205464268060694,107,,,,,
10.6714,12.142927169799805,8.309278350515465e-05,40551.0,0.5822019651532173,0.0032354218780425697,108,,,,,
9.7693,9.978582382202148,8.288659793814434e-05,40871.0,0.5973503291606903,0.0032653794880244456,109,,,,,
8.2471,11.54220199584961,8.268041237113401e-05,41104.0,0.6641250550746918,0.003295337098006321,110,,,,,
11.4505,12.029834747314453,8.247422680412371e-05,41493.0,0.5203322917222977,0.0033252947079881966,111,,,,,
9.73,11.168253898620605,8.226804123711341e-05,41843.0,0.5934351086616516,0.0033552523179700726,112,,,,,
11.8087,10.64434814453125,8.206185567010309e-05,42304.0,0.491913840174675,0.003385209927951948,113,,,,,
9.1094,10.839882850646973,8.185567010309279e-05,42650.0,0.6402103304862976,0.0034151675379338236,114,,,,,
9.6557,10.873566627502441,8.164948453608247e-05,43004.0,0.5961572304368019,0.0034451251479156995,115,,,,,
10.4848,11.032282829284668,8.144329896907217e-05,43384.0,0.5556207671761513,0.003475082757897575,116,,,,,
10.032,10.52484130859375,8.123711340206187e-05,43759.0,0.5975337475538254,0.0035050403678794505,117,,,,,
9.0388,11.11106014251709,8.103092783505155e-05,44170.0,0.5976531505584717,0.0035349979778613264,118,,,,,
7.1903,13.378857612609863,8.082474226804125e-05,44403.0,0.6903423517942429,0.003564955587843202,119,,,,,
10.9868,10.79629898071289,8.061855670103093e-05,44775.0,0.5346153303980827,0.0035949131978250774,120,,,,,
11.5032,12.481599807739258,8.041237113402063e-05,45204.0,0.5520192757248878,0.0036248708078069534,121,,,,,
10.7725,12.086348533630371,8.020618556701032e-05,45661.0,0.5444197431206703,0.003654828417788829,122,,,,,
9.6811,10.762134552001953,8e-05,46014.0,0.6163017749786377,0.0036847860277707044,123,,,,,
8.703,10.2637939453125,7.97938144329897e-05,46363.0,0.6373286098241806,0.0037147436377525803,124,,,,,
9.0668,10.594626426696777,7.958762886597937e-05,46715.0,0.6239117980003357,0.003744701247734456,125,,,,,
10.0419,11.144006729125977,7.938144329896907e-05,47086.0,0.5588253736495972,0.0037746588577163313,126,,,,,
10.2368,9.530866622924805,7.917525773195877e-05,47569.0,0.5827184021472931,0.0038046164676982072,127,,,,,
10.0743,11.826581001281738,7.896907216494845e-05,47930.0,0.5915812402963638,0.0038345740776800827,128,,,,,
8.8597,10.640531539916992,7.876288659793815e-05,48250.0,0.6227409318089485,0.0038645316876619582,129,,,,,
8.8168,12.372546195983887,7.855670103092783e-05,48647.0,0.5938009470701218,0.003894489297643834,130,,,,,
9.2849,11.734186172485352,7.835051546391753e-05,49007.0,0.631913036108017,0.00392444690762571,131,,,,,
7.815,12.48336124420166,7.814432989690723e-05,49265.0,0.6686607599258423,0.003954404517607585,132,,,,,
10.1448,10.278090476989746,7.793814432989691e-05,49688.0,0.5595813244581223,0.003984362127589461,133,,,,,
10.1713,11.481915473937988,7.77319587628866e-05,50027.0,0.6159042865037918,0.004014319737571336,134,,,,,
10.7455,11.729857444763184,7.752577319587629e-05,50457.0,0.545024611055851,0.0040442773475532125,135,,,,,
8.4873,11.877279281616211,7.731958762886599e-05,50763.0,0.6515888720750809,0.004074234957535088,136,,,,,
8.2738,14.423508644104004,7.711340206185568e-05,51003.0,0.641690731048584,0.0041041925675169635,137,,,,,
11.3988,12.267721176147461,7.690721649484537e-05,51434.0,0.5323951840400696,0.004134150177498839,138,,,,,
10.5168,11.849312782287598,7.670103092783506e-05,51815.0,0.5605511367321014,0.0041641077874807145,139,,,,,
12.3025,12.215832710266113,7.649484536082473e-05,52326.0,0.47954361885786057,0.00419406539746259,140,,,,,
11.9632,12.330388069152832,7.628865979381443e-05,52767.0,0.4862319529056549,0.004224023007444466,141,,,,,
11.0909,11.083449363708496,7.608247422680413e-05,53230.0,0.5425421074032784,0.004253980617426342,142,,,,,
10.2657,12.334107398986816,7.587628865979381e-05,53618.0,0.589131236076355,0.004283938227408217,143,,,,,
8.5163,10.798129081726074,7.567010309278351e-05,53870.0,0.6484375,0.004313895837390093,144,,,,,
9.5765,10.464834213256836,7.546391752577319e-05,54280.0,0.5866419896483421,0.004343853447371968,145,,,,,
8.9284,9.817093849182129,7.525773195876289e-05,54699.0,0.6073519736528397,0.004373811057353844,146,,,,,
9.0787,10.636072158813477,7.505154639175259e-05,55046.0,0.6094275265932083,0.00440376866733572,147,,,,,
7.7464,11.648000717163086,7.484536082474227e-05,55334.0,0.6864110454916954,0.004433726277317596,148,,,,,
9.2781,11.460010528564453,7.463917525773197e-05,55710.0,0.6205476373434067,0.004463683887299471,149,,,,,
12.5233,10.323606491088867,7.443298969072165e-05,56177.0,0.49081364274024963,0.004493641497281347,150,,,,,
9.086,9.980141639709473,7.422680412371135e-05,56622.0,0.6013241186738014,0.004523599107263222,151,,,,,
9.6855,10.000492095947266,7.402061855670104e-05,57124.0,0.5847091823816299,0.004553556717245098,152,,,,,
10.3677,12.002180099487305,7.381443298969073e-05,57469.0,0.5609880983829498,0.004583514327226974,153,,,,,
9.6345,11.579667091369629,7.360824742268042e-05,57797.0,0.59851935505867,0.00461347193720885,154,,,,,
8.8506,11.922480583190918,7.34020618556701e-05,58084.0,0.6294366121292114,0.004643429547190725,155,,,,,
9.7775,10.339902877807617,7.319587628865979e-05,58449.0,0.5985367447137833,0.004673387157172601,156,,,,,
7.5065,11.694621086120605,7.298969072164949e-05,58758.0,0.6841450929641724,0.004703344767154476,157,,,,,
11.0231,13.386821746826172,7.278350515463917e-05,59174.0,0.5358963832259178,0.004733302377136352,158,,,,,
7.6965,10.235100746154785,7.257731958762887e-05,59498.0,0.6759860515594482,0.004763259987118228,159,,,,,
8.8225,11.730627059936523,7.237113402061855e-05,59857.0,0.6363981813192368,0.0047932175971001035,160,,,,,
11.084,13.101819038391113,7.216494845360825e-05,60245.0,0.5132250338792801,0.004823175207081979,161,,,,,
10.2016,12.361774444580078,7.195876288659795e-05,60635.0,0.5504598990082741,0.0048531328170638545,162,,,,,
9.2783,10.93608570098877,7.175257731958763e-05,61003.0,0.5860882923007011,0.00488309042704573,163,,,,,
8.4368,11.830703735351562,7.154639175257733e-05,61335.0,0.6362498700618744,0.0049130480370276055,164,,,,,
10.9144,11.257795333862305,7.134020618556701e-05,61826.0,0.5211194753646851,0.004943005647009482,165,,,,,
10.7201,10.529770851135254,7.113402061855671e-05,62257.0,0.5469367951154709,0.004972963256991357,166,,,,,
9.4801,11.496033668518066,7.09278350515464e-05,62600.0,0.5856417492032051,0.005002920866973233,167,,,,,
7.2924,10.906432151794434,7.072164948453609e-05,62822.0,0.6874523311853409,0.005032878476955108,168,,,,,
9.5701,11.283515930175781,7.051546391752579e-05,63166.0,0.58816909044981,0.005062836086936984,169,,,,,
11.5383,10.534727096557617,7.030927835051546e-05,63551.0,0.5287594050168991,0.005092793696918859,170,,,,,
12.4777,11.115565299987793,7.010309278350515e-05,64061.0,0.4957132190465927,0.005122751306900736,171,,,,,
7.861,10.37423038482666,6.989690721649485e-05,64378.0,0.6690664738416672,0.005152708916882611,172,,,,,
8.9016,11.75383186340332,6.969072164948453e-05,64683.0,0.6535891741514206,0.005182666526864487,173,,,,,
11.0917,10.783122062683105,6.948453608247423e-05,65080.0,0.5645948946475983,0.005212624136846362,174,,,,,
7.6685,11.123723983764648,6.927835051546391e-05,65483.0,0.6744096577167511,0.005242581746828238,175,,,,,
7.4948,11.458303451538086,6.907216494845361e-05,65820.0,0.6964984685182571,0.005272539356810113,176,,,,,
7.9444,10.337352752685547,6.886597938144331e-05,66208.0,0.6882119029760361,0.00530249696679199,177,,,,,
7.6282,10.261495590209961,6.865979381443299e-05,66539.0,0.6564314439892769,0.005332454576773865,178,,,,,
6.7946,10.321863174438477,6.845360824742269e-05,66784.0,0.721848875284195,0.005362412186755741,179,,,,,
8.927,10.536308288574219,6.824742268041237e-05,67176.0,0.5946087539196014,0.005392369796737616,180,,,,,
9.2786,12.28006362915039,6.804123711340207e-05,67487.0,0.6024056822061539,0.005422327406719492,181,,,,,
8.8569,11.489538192749023,6.783505154639177e-05,67838.0,0.6261698380112648,0.005452285016701367,182,,,,,
9.3234,11.745699882507324,6.762886597938145e-05,68185.0,0.6056411415338516,0.0054822426266832435,183,,,,,
9.9547,14.19353199005127,6.742268041237115e-05,68459.0,0.585634358227253,0.005512200236665119,184,,,,,
8.8732,11.540639877319336,6.721649484536083e-05,68756.0,0.6099738031625748,0.0055421578466469945,185,,,,,
8.4072,11.112371444702148,6.701030927835051e-05,69066.0,0.6496658623218536,0.00557211545662887,186,,,,,
9.2675,11.892537117004395,6.680412371134021e-05,69430.0,0.626796767115593,0.0056020730666107455,187,,,,,
7.5881,13.21273136138916,6.659793814432989e-05,69687.0,0.6612257212400436,0.005632030676592621,188,,,,,
7.279,11.792915344238281,6.639175257731959e-05,69991.0,0.6539406925439835,0.005661988286574497,189,,,,,
9.4214,11.752696990966797,6.618556701030927e-05,70387.0,0.5989902317523956,0.005691945896556373,190,,,,,
10.4729,13.241973876953125,6.597938144329897e-05,70762.0,0.5566772818565369,0.005721903506538248,191,,,,,
10.8026,11.336258888244629,6.577319587628867e-05,71195.0,0.5400102809071541,0.005751861116520124,192,,,,,
9.8355,13.659027099609375,6.556701030927835e-05,71571.0,0.6254266947507858,0.005781818726501999,193,,,,,
9.3486,10.514410018920898,6.536082474226805e-05,71937.0,0.5932931154966354,0.005811776336483875,194,,,,,
8.8957,10.269519805908203,6.515463917525773e-05,72339.0,0.6437976509332657,0.005841733946465751,195,,,,,
11.2559,11.48610782623291,6.494845360824743e-05,72720.0,0.5562038198113441,0.005871691556447627,196,,,,,
8.4426,10.219097137451172,6.474226804123713e-05,73148.0,0.6139751821756363,0.005901649166429502,197,,,,,
7.3453,11.089191436767578,6.453608247422681e-05,73492.0,0.7078638225793839,0.005931606776411378,198,,,,,
10.393,11.48215103149414,6.43298969072165e-05,73905.0,0.5662615448236465,0.005961564386393253,199,,,,,
8.5998,11.196210861206055,6.412371134020619e-05,74234.0,0.636580616235733,0.00599152199637513,200,,,,,
10.1908,10.788919448852539,6.391752577319587e-05,74697.0,0.5696774274110794,0.006021479606357005,201,,,,,
10.14,13.634385108947754,6.371134020618557e-05,75144.0,0.5736998319625854,0.006051437216338881,202,,,,,
10.605,10.992395401000977,6.350515463917525e-05,75572.0,0.5336890816688538,0.006081394826320756,203,,,,,
9.6282,12.867887496948242,6.329896907216495e-05,75952.0,0.5724312663078308,0.006111352436302632,204,,,,,
8.599,11.474902153015137,6.309278350515463e-05,76314.0,0.6274314075708389,0.006141310046284507,205,,,,,
11.3561,10.92131233215332,6.288659793814433e-05,76845.0,0.5277556553483009,0.0061712676562663835,206,,,,,
9.1504,12.181126594543457,6.268041237113403e-05,77175.0,0.6210505068302155,0.006201225266248259,207,,,,,
9.0311,9.931198120117188,6.247422680412371e-05,77550.0,0.6322278752923012,0.0062311828762301345,208,,,,,
7.7104,11.140715599060059,6.226804123711341e-05,77926.0,0.6323593184351921,0.00626114048621201,209,,,,,
10.8047,13.818991661071777,6.206185567010309e-05,78340.0,0.5452936813235283,0.0062910980961938855,210,,,,,
8.1444,11.220946311950684,6.185567010309279e-05,78626.0,0.6542292684316635,0.006321055706175761,211,,,,,
9.7229,10.434161186218262,6.164948453608249e-05,79102.0,0.5932726487517357,0.006351013316157637,212,,,,,
9.1546,12.868555068969727,6.144329896907217e-05,79394.0,0.632173478603363,0.006380970926139513,213,,,,,
8.8736,12.959588050842285,6.123711340206187e-05,79699.0,0.6301305890083313,0.006410928536121388,214,,,,,
9.2903,13.147744178771973,6.103092783505156e-05,80128.0,0.5899273604154587,0.006440886146103264,215,,,,,
9.9944,11.339059829711914,6.0824742268041234e-05,80630.0,0.5881217420101166,0.006470843756085139,216,,,,,
9.6172,11.286866188049316,6.0618556701030924e-05,81052.0,0.5818680971860886,0.006500801366067015,217,,,,,
8.4252,11.609010696411133,6.041237113402062e-05,81395.0,0.6518033891916275,0.006530758976048891,218,,,,,
7.6615,12.263531684875488,6.020618556701031e-05,81662.0,0.6800551265478134,0.006560716586030767,219,,,,,
7.9899,12.715789794921875,6e-05,81965.0,0.6469595804810524,0.006590674196012642,220,,,,,
8.1867,10.837950706481934,5.979381443298969e-05,82303.0,0.6382188126444817,0.006620631805994518,221,,,,,
10.7566,12.008810997009277,5.958762886597938e-05,82681.0,0.5523490309715271,0.006650589415976393,222,,,,,
8.9767,11.718082427978516,5.938144329896907e-05,83069.0,0.6289038211107254,0.006680547025958269,223,,,,,
10.6866,11.15481948852539,5.917525773195877e-05,83625.0,0.5559366717934608,0.006710504635940145,224,,,,,
8.5385,12.919756889343262,5.896907216494846e-05,84011.0,0.6285640075802803,0.006740462245922021,225,,,,,
10.1018,12.14638614654541,5.876288659793815e-05,84382.0,0.5879262760281563,0.006770419855903896,226,,,,,
10.2601,11.86665153503418,5.855670103092784e-05,84722.0,0.583016611635685,0.006800377465885772,227,,,,,
8.1588,11.6742582321167,5.835051546391753e-05,85003.0,0.656588189303875,0.006830335075867647,228,,,,,
9.4963,11.307088851928711,5.814432989690722e-05,85394.0,0.6009301319718361,0.006860292685849523,229,,,,,
8.0859,11.332707405090332,5.793814432989692e-05,85679.0,0.6296200454235077,0.006890250295831399,230,,,,,
9.4696,9.80025863647461,5.7731958762886594e-05,86185.0,0.5930427014827728,0.0069202079058132745,231,,,,,
10.0395,12.534157752990723,5.7525773195876285e-05,86551.0,0.5771035701036453,0.00695016551579515,232,,,,,
10.4288,15.099900245666504,5.731958762886598e-05,86931.0,0.5335041731595993,0.0069801231257770255,233,,,,,
9.3779,11.747389793395996,5.711340206185567e-05,87232.0,0.599251464009285,0.007010080735758901,234,,,,,
9.2371,10.851521492004395,5.690721649484536e-05,87541.0,0.6063153445720673,0.0070400383457407765,235,,,,,
9.7596,10.466415405273438,5.670103092783505e-05,87973.0,0.5918274968862534,0.007069995955722653,236,,,,,
8.9901,12.259354591369629,5.649484536082474e-05,88290.0,0.6112042814493179,0.007099953565704528,237,,,,,
11.4549,11.48115348815918,5.628865979381443e-05,88752.0,0.516862653195858,0.007129911175686404,238,,,,,
8.3309,14.507161140441895,5.608247422680413e-05,89041.0,0.6091766804456711,0.007159868785668279,239,,,,,
9.6457,10.214277267456055,5.587628865979382e-05,89511.0,0.5753252878785133,0.007189826395650155,240,,,,,
8.8902,11.330355644226074,5.567010309278351e-05,89890.0,0.5854926556348801,0.00721978400563203,241,,,,,
8.7199,22.821447372436523,5.54639175257732e-05,90162.0,0.6439025402069092,0.007249741615613907,242,,,,,
9.7294,13.797266006469727,5.525773195876289e-05,90541.0,0.5949754565954208,0.007279699225595782,243,,,,,
7.712,17.692262649536133,5.505154639175258e-05,90827.0,0.6855528354644775,0.007309656835577658,244,,,,,
7.8248,9.978679656982422,5.484536082474228e-05,91230.0,0.686020165681839,0.007339614445559533,245,,,,,
9.1429,11.371893882751465,5.4639175257731955e-05,91512.0,0.6287247091531754,0.007369572055541409,246,,,,,
9.0561,13.41680908203125,5.4432989690721645e-05,91812.0,0.6015824526548386,0.007399529665523284,247,,,,,
9.9311,12.839869499206543,5.422680412371134e-05,92170.0,0.5852085202932358,0.007429487275505161,248,,,,,
9.057,14.103732109069824,5.402061855670103e-05,92555.0,0.6200330704450607,0.007459444885487036,249,,,,,
11.6048,10.40494155883789,5.381443298969072e-05,93121.0,0.49889635294675827,0.007489402495468912,250,,,,,
8.7632,14.291654586791992,5.360824742268041e-05,93407.0,0.6021081954240799,0.007519360105450787,251,,,,,
9.9151,11.302979469299316,5.34020618556701e-05,93741.0,0.5597050935029984,0.007549317715432663,252,,,,,
7.521,12.82298469543457,5.319587628865979e-05,94015.0,0.6844777166843414,0.007579275325414538,253,,,,,
7.7033,16.309650421142578,5.298969072164949e-05,94345.0,0.6416303366422653,0.0076092329353964145,254,,,,,
9.0877,10.999256134033203,5.278350515463918e-05,94693.0,0.6209597289562225,0.00763919054537829,255,,,,,
7.7763,12.29016399383545,5.257731958762887e-05,94941.0,0.6887635439634323,0.0076691481553601655,256,,,,,
10.341,11.222370147705078,5.237113402061856e-05,95415.0,0.5797197967767715,0.007699105765342041,257,,,,,
8.4944,11.595597267150879,5.216494845360825e-05,95692.0,0.6534790396690369,0.0077290633753239165,258,,,,,
