loss,grad_norm,learning_rate,num_tokens,mean_token_accuracy,epoch,step,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss
13.1729,17.16309356689453,9.896907216494846e-05,7973.0,0.5202883034944534,0.0012635835228708618,30,,,,,
12.935,13.966300964355469,9.876288659793816e-05,8234.0,0.5300362557172775,0.001305702973633224,31,,,,,
12.4319,13.268835067749023,9.855670103092784e-05,8512.0,0.5450774431228638,0.001347822424395586,32,,,,,
11.6878,12.669441223144531,9.835051546391753e-05,8815.0,0.5431109815835953,0.0013899418751579479,33,,,,,
11.2072,15.001255989074707,9.814432989690721e-05,9062.0,0.5798213630914688,0.00143206132592031,34,,,,,
12.4684,12.051060676574707,9.793814432989691e-05,9345.0,0.532493032515049,0.001474180776682672,35,,,,,
12.0725,12.177270889282227,9.77319587628866e-05,9615.0,0.5279384106397629,0.001516300227445034,36,,,,,
12.4623,14.558338165283203,9.752577319587629e-05,9890.0,0.5262051299214363,0.0015584196782073962,37,,,,,
12.423,13.136754035949707,9.731958762886598e-05,10199.0,0.5498727858066559,0.0016005391289697583,38,,,,,
10.631,12.674962043762207,9.711340206185567e-05,10454.0,0.5651883333921432,0.0016426585797321203,39,,,,,
10.5145,12.543232917785645,9.690721649484537e-05,10689.0,0.6244156956672668,0.0016847780304944824,40,,,,,
10.7426,13.989056587219238,9.670103092783506e-05,10943.0,0.6098153442144394,0.0017268974812568445,41,,,,,
9.0581,11.745935440063477,9.649484536082475e-05,11170.0,0.64894238114357,0.0017690169320192064,42,,,,,
12.3588,13.313591957092285,9.628865979381444e-05,11472.0,0.5162326395511627,0.0018111363827815685,43,,,,,
11.6507,11.934906959533691,9.608247422680413e-05,11750.0,0.5267231985926628,0.0018532558335439305,44,,,,,
11.7284,13.680424690246582,9.587628865979382e-05,12061.0,0.5378118827939034,0.0018953752843062926,45,,,,,
10.942,13.714836120605469,9.567010309278352e-05,12316.0,0.5971822142601013,0.0019374947350686547,46,,,,,
10.7012,14.499187469482422,9.54639175257732e-05,12587.0,0.6076882779598236,0.0019796141858310166,47,,,,,
11.2688,15.984665870666504,9.525773195876289e-05,12866.0,0.5834770873188972,0.0020217336365933787,48,,,,,
8.7123,13.990724563598633,9.505154639175257e-05,13082.0,0.6547972857952118,0.0020638530873557407,49,,,,,
9.8769,14.060539245605469,9.484536082474227e-05,13304.0,0.6059782654047012,0.002105972538118103,50,,,,,
9.8018,11.950469017028809,9.463917525773196e-05,13557.0,0.5834164470434189,0.002148091988880465,51,,,,,
9.7097,13.193559646606445,9.443298969072165e-05,13809.0,0.5867126137018204,0.002190211439642827,52,,,,,
10.6989,11.501585006713867,9.422680412371135e-05,14070.0,0.5818458795547485,0.002232330890405189,53,,,,,
9.9533,12.352570533752441,9.402061855670103e-05,14329.0,0.5768023654818535,0.002274450341167551,54,,,,,
9.2354,12.879376411437988,9.381443298969073e-05,14578.0,0.6149254962801933,0.0023165697919299132,55,,,,,
10.6211,18.814027786254883,9.360824742268042e-05,14847.0,0.5729985311627388,0.0023586892426922753,56,,,,,
9.4572,12.023564338684082,9.34020618556701e-05,15099.0,0.6071747243404388,0.0024008086934546374,57,,,,,
7.4701,12.341104507446289,9.31958762886598e-05,15303.0,0.7118100821971893,0.0024429281442169995,58,,,,,
9.9785,14.305885314941406,9.298969072164949e-05,15553.0,0.594866082072258,0.0024850475949793616,59,,,,,
7.8614,10.388899803161621,9.278350515463918e-05,15768.0,0.6663234531879425,0.0025271670457417236,60,,,,,
8.8345,11.922508239746094,9.257731958762888e-05,16011.0,0.6360244303941727,0.0025692864965040857,61,,,,,
10.4363,12.002853393554688,9.237113402061856e-05,16265.0,0.5673205852508545,0.002611405947266448,62,,,,,
8.9507,13.40758991241455,9.216494845360825e-05,16500.0,0.6756996661424637,0.00265352539802881,63,,,,,
8.6705,12.440571784973145,9.195876288659793e-05,16740.0,0.615749791264534,0.002695644848791172,64,,,,,
10.4718,12.252849578857422,9.175257731958763e-05,17009.0,0.5671649649739265,0.0027377642995535336,65,,,,,
9.7082,12.910113334655762,9.154639175257733e-05,17259.0,0.6101851910352707,0.0027798837503158957,66,,,,,
9.0386,11.750704765319824,9.134020618556701e-05,17515.0,0.6256436556577682,0.002822003201078258,67,,,,,
11.5095,10.758442878723145,9.11340206185567e-05,17801.0,0.5407986640930176,0.00286412265184062,68,,,,,
7.1374,11.104837417602539,9.092783505154639e-05,18022.0,0.6853091418743134,0.002906242102602982,69,,,,,
7.0999,10.987078666687012,9.072164948453609e-05,18240.0,0.7068452537059784,0.002948361553365344,70,,,,,
9.1789,10.866826057434082,9.051546391752578e-05,18501.0,0.5933431088924408,0.002990481004127706,71,,,,,
9.2745,12.42592716217041,9.030927835051547e-05,18746.0,0.5940902754664421,0.003032600454890068,72,,,,,
8.589,10.898954391479492,9.010309278350516e-05,18999.0,0.6401472315192223,0.0030747199056524303,73,,,,,
7.986,12.31946849822998,8.989690721649485e-05,19233.0,0.6486667096614838,0.0031168393564147924,74,,,,,
10.4068,13.193427085876465,8.969072164948454e-05,19487.0,0.5853810459375381,0.0031589588071771544,75,,,,,
8.6995,12.44800853729248,8.948453608247424e-05,19727.0,0.6123214513063431,0.0032010782579395165,76,,,,,
7.7192,11.627097129821777,8.927835051546392e-05,19967.0,0.6504765003919601,0.0032431977087018786,77,,,,,
9.2848,10.864994049072266,8.907216494845362e-05,20225.0,0.6330532282590866,0.0032853171594642407,78,,,,,
9.4205,11.538382530212402,8.886597938144329e-05,20477.0,0.6404478400945663,0.0033274366102266028,79,,,,,
8.3554,12.540207862854004,8.865979381443299e-05,20734.0,0.6137707829475403,0.003369556060988965,80,,,,,
10.026,11.668367385864258,8.845360824742269e-05,21027.0,0.5591838359832764,0.003411675511751327,81,,,,,
8.5222,10.623125076293945,8.824742268041237e-05,21263.0,0.677034929394722,0.003453794962513689,82,,,,,
8.1934,10.141364097595215,8.804123711340207e-05,21492.0,0.6473494172096252,0.0034959144132760507,83,,,,,
10.3896,10.866168975830078,8.783505154639175e-05,21769.0,0.562027245759964,0.0035380338640384128,84,,,,,
7.9013,11.478570938110352,8.762886597938145e-05,22018.0,0.6699495017528534,0.003580153314800775,85,,,,,
10.0674,10.176081657409668,8.742268041237114e-05,22275.0,0.5871753096580505,0.003622272765563137,86,,,,,
8.9487,11.198893547058105,8.721649484536083e-05,22518.0,0.6516200006008148,0.003664392216325499,87,,,,,
7.1497,10.605388641357422,8.701030927835052e-05,22717.0,0.6794499158859253,0.003706511667087861,88,,,,,
8.7607,11.83965015411377,8.680412371134021e-05,22954.0,0.664353758096695,0.003748631117850223,89,,,,,
8.3286,11.482882499694824,8.65979381443299e-05,23229.0,0.643139585852623,0.0037907505686125853,90,,,,,
7.0356,10.463008880615234,8.63917525773196e-05,23440.0,0.7011857032775879,0.0038328700193749473,91,,,,,
8.933,15.018101692199707,8.618556701030929e-05,23691.0,0.6066078022122383,0.0038749894701373094,92,,,,,
10.2501,13.574349403381348,8.597938144329898e-05,23979.0,0.5602339580655098,0.0039171089208996715,93,,,,,
9.1866,12.49865436553955,8.577319587628865e-05,24241.0,0.6103789657354355,0.003959228371662033,94,,,,,
8.0799,12.083539009094238,8.556701030927835e-05,24496.0,0.6611787974834442,0.004001347822424396,95,,,,,
8.4777,11.701037406921387,8.536082474226805e-05,24723.0,0.6532907709479332,0.004043467273186757,96,,,,,
12.5713,13.979835510253906,8.515463917525773e-05,25053.0,0.4753652811050415,0.00408558672394912,97,,,,,
8.9462,10.891182899475098,8.494845360824743e-05,25298.0,0.6023496836423874,0.0041277061747114815,98,,,,,
9.03,11.580804824829102,8.474226804123711e-05,25585.0,0.5965587273240089,0.004169825625473844,99,,,,,
7.2328,12.200654983520508,8.453608247422681e-05,25817.0,0.6627197861671448,0.004211945076236206,100,,,,,
9.5668,10.798215866088867,8.43298969072165e-05,26102.0,0.611432172358036,0.004254064526998568,101,,,,,
7.7335,10.587182998657227,8.412371134020619e-05,26333.0,0.6694305539131165,0.00429618397776093,102,,,,,
9.2567,10.878323554992676,8.391752577319589e-05,26612.0,0.6083365380764008,0.004338303428523292,103,,,,,
7.9232,9.944157600402832,8.371134020618557e-05,26852.0,0.6750923693180084,0.004380422879285654,104,,,,,
10.321,10.74769401550293,8.350515463917527e-05,27168.0,0.5921086445450783,0.0044225423300480165,105,,,,,
8.9913,10.372779846191406,8.329896907216496e-05,27443.0,0.6302424818277359,0.004464661780810378,106,,,,,
10.401,12.772421836853027,8.309278350515465e-05,27729.0,0.5268661007285118,0.004506781231572741,107,,,,,
6.9376,12.203570365905762,8.288659793814434e-05,27920.0,0.7113098800182343,0.004548900682335102,108,,,,,
10.0977,12.06293773651123,8.268041237113401e-05,28224.0,0.5742471292614937,0.004591020133097465,109,,,,,
8.6782,11.72295093536377,8.247422680412371e-05,28474.0,0.6431629955768585,0.0046331395838598265,110,,,,,
8.5655,10.557734489440918,8.226804123711341e-05,28712.0,0.6344528496265411,0.004675259034622188,111,,,,,
8.1601,11.392736434936523,8.206185567010309e-05,28982.0,0.603302076458931,0.004717378485384551,112,,,,,
11.8738,11.759443283081055,8.185567010309279e-05,29305.0,0.5224215537309647,0.004759497936146912,113,,,,,
7.7572,11.929572105407715,8.164948453608247e-05,29545.0,0.6517351865768433,0.004801617386909275,114,,,,,
6.7486,11.132506370544434,8.144329896907217e-05,29771.0,0.6980607062578201,0.0048437368376716364,115,,,,,
9.7465,12.481975555419922,8.123711340206187e-05,30045.0,0.5891542583703995,0.004885856288433999,116,,,,,
9.1051,11.469944953918457,8.103092783505155e-05,30320.0,0.6174276471138,0.004927975739196361,117,,,,,
7.2135,13.253921508789062,8.082474226804125e-05,30561.0,0.6894962638616562,0.004970095189958723,118,,,,,
8.7268,13.16883659362793,8.061855670103093e-05,30795.0,0.6224190592765808,0.005012214640721085,119,,,,,
9.056,13.229533195495605,8.041237113402063e-05,31060.0,0.6262818202376366,0.005054334091483447,120,,,,,
9.8355,12.399230003356934,8.020618556701032e-05,31337.0,0.5933167263865471,0.005096453542245809,121,,,,,
9.8596,14.705524444580078,8e-05,31579.0,0.6034664660692215,0.0051385729930081715,122,,,,,
8.842,10.853521347045898,7.97938144329897e-05,31847.0,0.6431134343147278,0.005180692443770533,123,,,,,
7.8872,13.458341598510742,7.958762886597937e-05,32061.0,0.6649874895811081,0.005222811894532896,124,,,,,
10.1604,13.328974723815918,7.938144329896907e-05,32324.0,0.597018226981163,0.005264931345295257,125,,,,,
8.1575,11.581755638122559,7.917525773195877e-05,32589.0,0.6433315128087997,0.00530705079605762,126,,,,,
9.3232,9.837700843811035,7.896907216494845e-05,32875.0,0.5975204408168793,0.005349170246819981,127,,,,,
8.8178,10.721924781799316,7.876288659793815e-05,33153.0,0.6294775158166885,0.005391289697582344,128,,,,,
9.4945,11.995650291442871,7.855670103092783e-05,33437.0,0.5879582166671753,0.005433409148344706,129,,,,,
8.3959,11.039977073669434,7.835051546391753e-05,33696.0,0.6415124088525772,0.005475528599107067,130,,,,,
7.8676,10.805129051208496,7.814432989690723e-05,33967.0,0.6687146872282028,0.00551764804986943,131,,,,,
9.4968,11.208553314208984,7.793814432989691e-05,34240.0,0.6112414225935936,0.005559767500631791,132,,,,,
9.5825,12.371063232421875,7.77319587628866e-05,34525.0,0.5793073177337646,0.005601886951394154,133,,,,,
8.4316,10.194971084594727,7.752577319587629e-05,34781.0,0.6303610503673553,0.005644006402156516,134,,,,,
9.1587,11.192123413085938,7.731958762886599e-05,35048.0,0.6179040223360062,0.005686125852918878,135,,,,,
10.1206,12.87282943725586,7.711340206185568e-05,35309.0,0.6341612562537193,0.00572824530368124,136,,,,,
7.3881,11.30576229095459,7.690721649484537e-05,35516.0,0.6627679169178009,0.005770364754443602,137,,,,,
8.0318,13.759645462036133,7.670103092783506e-05,35730.0,0.6625927984714508,0.005812484205205964,138,,,,,
8.8553,11.926359176635742,7.649484536082473e-05,36007.0,0.5980857163667679,0.005854603655968326,139,,,,,
8.6448,12.273955345153809,7.628865979381443e-05,36247.0,0.6496031880378723,0.005896723106730688,140,,,,,
9.2667,12.137107849121094,7.608247422680413e-05,36517.0,0.6025748625397682,0.005938842557493051,141,,,,,
8.6994,12.276604652404785,7.587628865979381e-05,36787.0,0.6339258551597595,0.005980962008255412,142,,,,,
7.4868,11.253767013549805,7.567010309278351e-05,36988.0,0.659169003367424,0.006023081459017775,143,,,,,
5.6044,11.937026023864746,7.546391752577319e-05,37226.0,0.7354589104652405,0.006065200909780136,144,,,,,
8.1953,11.351861953735352,7.525773195876289e-05,37474.0,0.6679629683494568,0.006107320360542499,145,,,,,
9.4297,11.937332153320312,7.505154639175259e-05,37744.0,0.5963567197322845,0.0061494398113048606,146,,,,,
11.3266,11.170716285705566,7.484536082474227e-05,38092.0,0.554715670645237,0.006191559262067222,147,,,,,
8.9841,12.756721496582031,7.463917525773197e-05,38341.0,0.6249179989099503,0.006233678712829585,148,,,,,
8.0088,13.321858406066895,7.443298969072165e-05,38609.0,0.6574705392122269,0.006275798163591946,149,,,,,
8.3767,11.008136749267578,7.422680412371135e-05,38857.0,0.6339832246303558,0.006317917614354309,150,,,,,
8.446,11.46219253540039,7.402061855670104e-05,39132.0,0.6340465098619461,0.0063600370651166705,151,,,,,
8.5465,10.728270530700684,7.381443298969073e-05,39384.0,0.6301982253789902,0.006402156515879033,152,,,,,
6.5666,10.754459381103516,7.360824742268042e-05,39626.0,0.6888826638460159,0.006444275966641395,153,,,,,
10.3711,12.414114952087402,7.34020618556701e-05,39945.0,0.5443549677729607,0.006486395417403757,154,,,,,
6.8121,12.56659984588623,7.319587628865979e-05,40153.0,0.7123548090457916,0.006528514868166119,155,,,,,
8.498,13.058431625366211,7.298969072164949e-05,40397.0,0.6165742427110672,0.006570634318928481,156,,,,,
8.1217,14.05232048034668,7.278350515463917e-05,40657.0,0.6444595158100128,0.006612753769690843,157,,,,,
9.6545,13.055139541625977,7.257731958762887e-05,40940.0,0.5736837908625603,0.0066548732204532056,158,,,,,
7.6612,11.48383617401123,7.237113402061855e-05,41177.0,0.6576695442199707,0.006696992671215567,159,,,,,
7.8885,14.556732177734375,7.216494845360825e-05,41406.0,0.6287001520395279,0.00673911212197793,160,,,,,
10.4749,12.312145233154297,7.195876288659795e-05,41706.0,0.5449173375964165,0.006781231572740291,161,,,,,
8.2398,10.721653938293457,7.175257731958763e-05,41990.0,0.6062588840723038,0.006823351023502654,162,,,,,
7.5784,11.262313842773438,7.154639175257733e-05,42239.0,0.6633014976978302,0.0068654704742650155,163,,,,,
9.2471,10.579386711120605,7.134020618556701e-05,42539.0,0.5881996750831604,0.006907589925027378,164,,,,,
7.5583,10.61291217803955,7.113402061855671e-05,42785.0,0.6553219258785248,0.00694970937578974,165,,,,,
7.5896,11.020709991455078,7.09278350515464e-05,43008.0,0.6610299348831177,0.006991828826552101,166,,,,,
7.9866,11.963285446166992,7.072164948453609e-05,43249.0,0.6646371334791183,0.007033948277314464,167,,,,,
7.7379,10.969718933105469,7.051546391752579e-05,43489.0,0.6617172658443451,0.0070760677280768255,168,,,,,
6.341,10.29844856262207,7.030927835051546e-05,43707.0,0.7146472632884979,0.007118187178839188,169,,,,,
9.7942,10.90407943725586,7.010309278350515e-05,43994.0,0.5970626398921013,0.00716030662960155,170,,,,,
7.495,10.72941780090332,6.989690721649485e-05,44224.0,0.6907121986150742,0.007202426080363912,171,,,,,
8.1592,11.706725120544434,6.969072164948453e-05,44474.0,0.6201003342866898,0.007244545531126274,172,,,,,
8.4804,12.134764671325684,6.948453608247423e-05,44730.0,0.6382634192705154,0.007286664981888636,173,,,,,
6.6099,10.589095115661621,6.927835051546391e-05,44945.0,0.7004973888397217,0.007328784432650998,174,,,,,
7.44,11.14716911315918,6.907216494845361e-05,45227.0,0.6934414803981781,0.0073709038834133605,175,,,,,
6.9665,12.544031143188477,6.886597938144331e-05,45436.0,0.6996255218982697,0.007413023334175722,176,,,,,
7.7984,12.148137092590332,6.865979381443299e-05,45682.0,0.6290190070867538,0.007455142784938085,177,,,,,
8.357,11.350985527038574,6.845360824742269e-05,45951.0,0.6259240359067917,0.007497262235700446,178,,,,,
8.1122,11.601243019104004,6.824742268041237e-05,46206.0,0.6606386005878448,0.007539381686462809,179,,,,,
7.3015,10.791383743286133,6.804123711340207e-05,46464.0,0.6761829107999802,0.0075815011372251705,180,,,,,
9.5404,10.986895561218262,6.783505154639177e-05,46774.0,0.559081993997097,0.007623620587987533,181,,,,,
8.5933,10.886231422424316,6.762886597938145e-05,47036.0,0.6221053451299667,0.007665740038749895,182,,,,,
8.3422,10.848166465759277,6.742268041237115e-05,47314.0,0.6478049457073212,0.007707859489512257,183,,,,,
8.0355,10.700366020202637,6.721649484536083e-05,47550.0,0.6429025083780289,0.007749978940274619,184,,,,,
6.8604,11.24592113494873,6.701030927835051e-05,47789.0,0.6602866649627686,0.0077920983910369805,185,,,,,
7.1844,11.745567321777344,6.680412371134021e-05,48018.0,0.6920471340417862,0.007834217841799343,186,,,,,
8.9051,12.172680854797363,6.659793814432989e-05,48293.0,0.6381316632032394,0.007876337292561705,187,,,,,
7.0109,10.73482608795166,6.639175257731959e-05,48560.0,0.6535328179597855,0.007918456743324066,188,,,,,
6.5962,10.678085327148438,6.618556701030927e-05,48783.0,0.7025995850563049,0.00796057619408643,189,,,,,
7.4573,11.211287498474121,6.597938144329897e-05,49024.0,0.6726886481046677,0.008002695644848791,190,,,,,
8.3715,11.43014907836914,6.577319587628867e-05,49295.0,0.654495857656002,0.008044815095611153,191,,,,,
9.3862,11.382055282592773,6.556701030927835e-05,49581.0,0.6075042933225632,0.008086934546373515,192,,,,,
9.108,11.10671329498291,6.536082474226805e-05,49858.0,0.6207963526248932,0.008129053997135878,193,,,,,
8.004,12.789584159851074,6.515463917525773e-05,50115.0,0.6699978709220886,0.00817117344789824,194,,,,,
9.8002,12.869953155517578,6.494845360824743e-05,50395.0,0.5880169868469238,0.008213292898660601,195,,,,,
7.1428,14.042603492736816,6.474226804123713e-05,50651.0,0.6603929996490479,0.008255412349422963,196,,,,,
6.1672,11.54397964477539,6.453608247422681e-05,50877.0,0.6925980299711227,0.008297531800185326,197,,,,,
7.6016,11.531625747680664,6.43298969072165e-05,51107.0,0.6404456347227097,0.008339651250947688,198,,,,,
10.7516,11.592452049255371,6.412371134020619e-05,51438.0,0.5509119406342506,0.00838177070171005,199,,,,,
8.3811,12.678583145141602,6.391752577319587e-05,51684.0,0.62468321621418,0.008423890152472411,200,,,,,
8.1039,11.273158073425293,6.371134020618557e-05,51927.0,0.6493802964687347,0.008466009603234775,201,,,,,
6.1599,9.650015830993652,6.350515463917525e-05,52156.0,0.7238316088914871,0.008508129053997136,202,,,,,
8.8602,12.438008308410645,6.329896907216495e-05,52420.0,0.6073058098554611,0.008550248504759498,203,,,,,
10.3294,11.94580078125,6.309278350515463e-05,52744.0,0.5492428690195084,0.00859236795552186,204,,,,,
7.461,11.719518661499023,6.288659793814433e-05,52977.0,0.6574801355600357,0.008634487406284221,205,,,,,
6.8475,11.050252914428711,6.268041237113403e-05,53200.0,0.7195326089859009,0.008676606857046585,206,,,,,
7.1963,11.298110008239746,6.247422680412371e-05,53430.0,0.6763042509555817,0.008718726307808946,207,,,,,
8.8059,12.051227569580078,6.226804123711341e-05,53687.0,0.6184800118207932,0.008760845758571308,208,,,,,
8.2374,12.345848083496094,6.206185567010309e-05,53938.0,0.6814193427562714,0.00880296520933367,209,,,,,
7.6688,11.475250244140625,6.185567010309279e-05,54215.0,0.6487383246421814,0.008845084660096033,210,,,,,
6.1102,11.811067581176758,6.164948453608249e-05,54445.0,0.7022544592618942,0.008887204110858395,211,,,,,
7.4264,11.517075538635254,6.144329896907217e-05,54688.0,0.6790063232183456,0.008929323561620756,212,,,,,
6.7927,11.622823715209961,6.123711340206187e-05,54941.0,0.6837711930274963,0.008971443012383118,213,,,,,
8.0907,11.900947570800781,6.103092783505156e-05,55181.0,0.6473843604326248,0.009013562463145481,214,,,,,
7.9331,12.311704635620117,6.0824742268041234e-05,55424.0,0.6351994425058365,0.009055681913907843,215,,,,,
8.0075,11.96829605102539,6.0618556701030924e-05,55658.0,0.6524327248334885,0.009097801364670205,216,,,,,
8.8639,12.273987770080566,6.041237113402062e-05,55918.0,0.6021730601787567,0.009139920815432566,217,,,,,
7.9386,12.794465065002441,6.020618556701031e-05,56155.0,0.649296224117279,0.00918204026619493,218,,,,,
6.283,12.381046295166016,6e-05,56369.0,0.7008210122585297,0.009224159716957291,219,,,,,
10.3625,14.921100616455078,5.979381443298969e-05,56670.0,0.5674799159169197,0.009266279167719653,220,,,,,
9.6529,13.169954299926758,5.958762886597938e-05,56969.0,0.5887107700109482,0.009308398618482015,221,,,,,
9.2726,11.104830741882324,5.938144329896907e-05,57250.0,0.6321059614419937,0.009350518069244376,222,,,,,
6.2982,11.220746994018555,5.917525773195877e-05,57479.0,0.7200155407190323,0.00939263752000674,223,,,,,
7.6833,11.774514198303223,5.896907216494846e-05,57759.0,0.6399437412619591,0.009434756970769101,224,,,,,
8.0076,12.608681678771973,5.876288659793815e-05,57993.0,0.6673871278762817,0.009476876421531463,225,,,,,
7.5755,12.454980850219727,5.855670103092784e-05,58280.0,0.6501403898000717,0.009518995872293825,226,,,,,
7.2926,11.700032234191895,5.835051546391753e-05,58512.0,0.6748240441083908,0.009561115323056188,227,,,,,
6.7352,13.711519241333008,5.814432989690722e-05,58758.0,0.6822458505630493,0.00960323477381855,228,,,,,
8.0983,11.336869239807129,5.793814432989692e-05,59030.0,0.640009306371212,0.009645354224580911,229,,,,,
8.4137,12.393775939941406,5.7731958762886594e-05,59274.0,0.6362857520580292,0.009687473675343273,230,,,,,
7.9971,12.910282135009766,5.7525773195876285e-05,59521.0,0.6318168938159943,0.009729593126105636,231,,,,,
7.9866,12.517720222473145,5.731958762886598e-05,59788.0,0.6464452743530273,0.009771712576867998,232,,,,,
7.0716,11.752038955688477,5.711340206185567e-05,60056.0,0.6507812589406967,0.00981383202763036,233,,,,,
6.838,12.062336921691895,5.690721649484536e-05,60325.0,0.7003550827503204,0.009855951478392721,234,,,,,
8.2305,14.15766429901123,5.670103092783505e-05,60600.0,0.6423992961645126,0.009898070929155085,235,,,,,
10.1691,15.320764541625977,5.649484536082474e-05,60966.0,0.5527432858943939,0.009940190379917446,236,,,,,
8.5778,11.992877006530762,5.628865979381443e-05,61222.0,0.6125742048025131,0.009982309830679808,237,,,,,
7.675,11.630120277404785,5.608247422680413e-05,61505.0,0.6570513099431992,0.01002442928144217,238,,,,,
7.8941,13.157931327819824,5.587628865979382e-05,61749.0,0.6424444168806076,0.010066548732204531,239,,,,,
10.37,13.509537696838379,5.567010309278351e-05,62031.0,0.5954446867108345,0.010108668182966895,240,,,,,
9.8248,14.102408409118652,5.54639175257732e-05,62323.0,0.6113631427288055,0.010150787633729256,241,,,,,
8.2393,14.811790466308594,5.525773195876289e-05,62563.0,0.6452160775661469,0.010192907084491618,242,,,,,
6.7732,11.794571876525879,5.505154639175258e-05,62812.0,0.7137701138854027,0.01023502653525398,243,,,,,
7.1565,14.827539443969727,5.484536082474228e-05,63034.0,0.6999894678592682,0.010277145986016343,244,,,,,
7.2541,11.029300689697266,5.4639175257731955e-05,63284.0,0.6749773174524307,0.010319265436778705,245,,,,,
5.9689,11.163341522216797,5.4432989690721645e-05,63512.0,0.742477223277092,0.010361384887541066,246,,,,,
7.8745,11.44347095489502,5.422680412371134e-05,63806.0,0.6376488208770752,0.010403504338303428,247,,,,,
8.1416,12.319653511047363,5.402061855670103e-05,64095.0,0.6490174531936646,0.010445623789065791,248,,,,,
6.8465,13.139187812805176,5.381443298969072e-05,64328.0,0.6683355569839478,0.010487743239828153,249,,,,,
9.1523,14.203191757202148,5.360824742268041e-05,64614.0,0.6046863049268723,0.010529862690590515,250,,,,,
8.2463,14.344846725463867,5.34020618556701e-05,64894.0,0.6353054642677307,0.010571982141352876,251,,,,,
8.5952,19.29047393798828,5.319587628865979e-05,65146.0,0.6422512084245682,0.01061410159211524,252,,,,,
6.4305,14.499449729919434,5.298969072164949e-05,65384.0,0.7165497541427612,0.010656221042877601,253,,,,,
7.1947,11.453117370605469,5.278350515463918e-05,65611.0,0.6750441640615463,0.010698340493639963,254,,,,,
9.9524,13.620211601257324,5.257731958762887e-05,65908.0,0.5454029440879822,0.010740459944402325,255,,,,,
6.4376,12.519902229309082,5.237113402061856e-05,66161.0,0.6979712396860123,0.010782579395164688,256,,,,,
10.2682,12.734504699707031,5.216494845360825e-05,66440.0,0.6033718660473824,0.01082469884592705,257,,,,,
7.5639,12.31447696685791,5.195876288659794e-05,66685.0,0.6560481637716293,0.010866818296689411,258,,,,,
8.6933,13.090052604675293,5.175257731958764e-05,66962.0,0.6032186597585678,0.010908937747451773,259,,,,,
